SubjID,Word,Rating,Task
15,svaja,5,imageability
16,svaja,3,imageability
17,svaja,7,imageability
18,svaja,6,imageability
19,svaja,5,imageability
20,svaja,7,imageability
21,svaja,5,imageability
22,svaja,6,imageability
23,svaja,6,imageability
24,svaja,7,imageability
25,svaja,7,imageability
1,skyffla,7,imageability
2,skyffla,5,imageability
3,skyffla,7,imageability
4,skyffla,5,imageability
5,skyffla,3,imageability
6,skyffla,5,imageability
7,skyffla,7,imageability
8,skyffla,1,imageability
9,skyffla,7,imageability
10,skyffla,7,imageability
11,skyffla,6,imageability
12,skyffla,3,imageability
13,skyffla,6,imageability
14,skyffla,5,imageability
15,skyffla,5,imageability
16,skyffla,5,imageability
17,skyffla,6,imageability
18,skyffla,6,imageability
19,skyffla,4,imageability
20,skyffla,7,imageability
21,skyffla,4,imageability
22,skyffla,7,imageability
23,skyffla,5,imageability
24,skyffla,7,imageability
25,skyffla,7,imageability
1,fly,5,imageability
2,fly,6,imageability
3,fly,7,imageability
4,fly,6,imageability
5,fly,7,imageability
6,fly,3,imageability
7,fly,7,imageability
8,fly,7,imageability
9,fly,7,imageability
10,fly,7,imageability
11,fly,2,imageability
12,fly,7,imageability
13,fly,7,imageability
14,fly,2,imageability
15,fly,7,imageability
16,fly,6,imageability
17,fly,7,imageability
18,fly,4,imageability
19,fly,4,imageability
20,fly,6,imageability
21,fly,3,imageability
22,fly,7,imageability
23,fly,5,imageability
24,fly,7,imageability
25,fly,7,imageability
1,fråga,5,imageability
2,fråga,7,imageability
3,fråga,7,imageability
4,fråga,6,imageability
5,fråga,7,imageability
6,fråga,4,imageability
7,fråga,7,imageability
8,fråga,2,imageability
9,fråga,7,imageability
10,fråga,2,imageability
11,fråga,4,imageability
12,fråga,5,imageability
13,fråga,4,imageability
14,fråga,2,imageability
15,fråga,2,imageability
16,fråga,6,imageability
17,fråga,7,imageability
18,fråga,2,imageability
19,fråga,5,imageability
20,fråga,6,imageability
21,fråga,1,imageability
22,fråga,5,imageability
23,fråga,3,imageability
24,fråga,7,imageability
25,fråga,7,imageability
1,klicka,7,imageability
2,klicka,2,imageability
3,klicka,7,imageability
4,klicka,6,imageability
5,klicka,7,imageability
6,klicka,6,imageability
7,klicka,7,imageability
8,klicka,1,imageability
9,klicka,7,imageability
10,klicka,7,imageability
11,klicka,3,imageability
12,klicka,6,imageability
13,klicka,7,imageability
14,klicka,7,imageability
15,klicka,3,imageability
16,klicka,5,imageability
17,klicka,7,imageability
18,klicka,6,imageability
19,klicka,5,imageability
20,klicka,7,imageability
21,klicka,3,imageability
22,klicka,5,imageability
23,klicka,7,imageability
24,klicka,7,imageability
25,klicka,6,imageability
1,gå,7,imageability
2,gå,3,imageability
3,gå,7,imageability
4,gå,6,imageability
5,gå,7,imageability
6,gå,5,imageability
7,gå,7,imageability
8,gå,1,imageability
9,gå,7,imageability
10,gå,7,imageability
11,gå,7,imageability
12,gå,7,imageability
13,gå,7,imageability
14,gå,7,imageability
15,gå,3,imageability
16,gå,6,imageability
17,gå,7,imageability
18,gå,3,imageability
19,gå,4,imageability
20,gå,4,imageability
21,gå,1,imageability
22,gå,7,imageability
23,gå,7,imageability
24,gå,7,imageability
25,gå,7,imageability
1,promenera,7,imageability
2,promenera,2,imageability
3,promenera,7,imageability
4,promenera,6,imageability
5,promenera,7,imageability
6,promenera,3,imageability
7,promenera,7,imageability
8,promenera,4,imageability
9,promenera,7,imageability
10,promenera,6,imageability
11,promenera,5,imageability
12,promenera,6,imageability
13,promenera,7,imageability
14,promenera,7,imageability
15,promenera,6,imageability
16,promenera,7,imageability
17,promenera,7,imageability
18,promenera,3,imageability
19,promenera,4,imageability
20,promenera,5,imageability
21,promenera,5,imageability
22,promenera,7,imageability
23,promenera,7,imageability
24,promenera,7,imageability
25,promenera,7,imageability
1,jama,5,imageability
2,jama,2,imageability
3,jama,5,imageability
4,jama,4,imageability
5,jama,5,imageability
6,jama,6,imageability
7,jama,2,imageability
8,jama,5,imageability
9,jama,7,imageability
10,jama,7,imageability
11,jama,7,imageability
12,jama,7,imageability
13,jama,6,imageability
14,jama,7,imageability
15,jama,7,imageability
16,jama,7,imageability
17,jama,7,imageability
18,jama,5,imageability
19,jama,4,imageability
20,jama,4,imageability
21,jama,7,imageability
22,jama,7,imageability
23,jama,7,imageability
24,jama,7,imageability
25,jama,7,imageability
1,överraska,7,imageability
2,överraska,6,imageability
3,överraska,7,imageability
4,överraska,6,imageability
5,överraska,7,imageability
6,överraska,5,imageability
7,överraska,7,imageability
8,överraska,3,imageability
9,överraska,7,imageability
10,överraska,7,imageability
11,överraska,5,imageability
12,överraska,6,imageability
13,överraska,6,imageability
14,överraska,4,imageability
15,överraska,4,imageability
16,överraska,2,imageability
17,överraska,7,imageability
18,överraska,6,imageability
19,överraska,3,imageability
20,överraska,5,imageability
21,överraska,2,imageability
22,överraska,5,imageability
23,överraska,3,imageability
24,överraska,7,imageability
25,överraska,7,imageability
1,traska,7,imageability
2,traska,1,imageability
3,traska,7,imageability
4,traska,6,imageability
5,traska,5,imageability
6,traska,3,imageability
7,traska,7,imageability
8,traska,1,imageability
9,traska,7,imageability
10,traska,2,imageability
11,traska,2,imageability
12,traska,4,imageability
13,traska,7,imageability
14,traska,7,imageability
15,traska,4,imageability
16,traska,5,imageability
17,traska,7,imageability
18,traska,4,imageability
19,traska,4,imageability
20,traska,6,imageability
21,traska,4,imageability
22,traska,4,imageability
23,traska,6,imageability
24,traska,7,imageability
25,traska,7,imageability
1,sjunga,5,imageability
2,sjunga,1,imageability
3,sjunga,7,imageability
4,sjunga,6,imageability
5,sjunga,7,imageability
6,sjunga,6,imageability
7,sjunga,7,imageability
8,sjunga,7,imageability
9,sjunga,7,imageability
10,sjunga,7,imageability
11,sjunga,7,imageability
12,sjunga,7,imageability
13,sjunga,7,imageability
14,sjunga,7,imageability
15,sjunga,7,imageability
16,sjunga,7,imageability
17,sjunga,7,imageability
18,sjunga,7,imageability
19,sjunga,6,imageability
20,sjunga,7,imageability
21,sjunga,4,imageability
22,sjunga,7,imageability
23,sjunga,7,imageability
24,sjunga,7,imageability
25,sjunga,7,imageability
1,rafsa,7,imageability
2,rafsa,7,imageability
3,rafsa,3,imageability
4,rafsa,6,imageability
5,rafsa,3,imageability
6,rafsa,5,imageability
7,rafsa,7,imageability
8,rafsa,1,imageability
9,rafsa,7,imageability
10,rafsa,7,imageability
11,rafsa,3,imageability
12,rafsa,3,imageability
13,rafsa,7,imageability
14,rafsa,5,imageability
15,rafsa,6,imageability
16,rafsa,6,imageability
17,rafsa,6,imageability
18,rafsa,6,imageability
19,rafsa,5,imageability
20,rafsa,5,imageability
21,rafsa,3,imageability
22,rafsa,5,imageability
23,rafsa,4,imageability
24,rafsa,7,imageability
25,rafsa,7,imageability
1,störa,7,imageability
2,störa,2,imageability
3,störa,7,imageability
4,störa,6,imageability
5,störa,7,imageability
6,störa,3,imageability
7,störa,7,imageability
8,störa,2,imageability
9,störa,7,imageability
10,störa,7,imageability
11,störa,3,imageability
12,störa,7,imageability
13,störa,6,imageability
14,störa,3,imageability
15,störa,4,imageability
16,störa,5,imageability
17,störa,7,imageability
18,störa,2,imageability
19,störa,1,imageability
20,störa,7,imageability
21,störa,3,imageability
22,störa,5,imageability
23,störa,4,imageability
24,störa,7,imageability
25,störa,7,imageability
1,uppmuntra,3,imageability
2,uppmuntra,1,imageability
3,uppmuntra,7,imageability
4,uppmuntra,6,imageability
5,uppmuntra,7,imageability
6,uppmuntra,3,imageability
7,uppmuntra,7,imageability
8,uppmuntra,5,imageability
9,uppmuntra,7,imageability
10,uppmuntra,7,imageability
11,uppmuntra,4,imageability
12,uppmuntra,7,imageability
13,uppmuntra,5,imageability
14,uppmuntra,1,imageability
15,uppmuntra,5,imageability
16,uppmuntra,2,imageability
17,uppmuntra,7,imageability
18,uppmuntra,6,imageability
19,uppmuntra,2,imageability
20,uppmuntra,5,imageability
21,uppmuntra,2,imageability
22,uppmuntra,4,imageability
23,uppmuntra,4,imageability
24,uppmuntra,6,imageability
25,uppmuntra,7,imageability
1,underhålla,5,imageability
2,underhålla,2,imageability
3,underhålla,7,imageability
4,underhålla,6,imageability
5,underhålla,7,imageability
6,underhålla,3,imageability
7,underhålla,7,imageability
8,underhålla,2,imageability
9,underhålla,7,imageability
10,underhålla,7,imageability
11,underhålla,4,imageability
12,underhålla,6,imageability
13,underhålla,5,imageability
14,underhålla,3,imageability
15,underhålla,4,imageability
16,underhålla,2,imageability
17,underhålla,6,imageability
18,underhålla,3,imageability
19,underhålla,5,imageability
20,underhålla,5,imageability
21,underhålla,2,imageability
22,underhålla,4,imageability
23,underhålla,4,imageability
24,underhålla,6,imageability
25,underhålla,7,imageability
1,trumma,7,imageability
2,trumma,2,imageability
3,trumma,7,imageability
4,trumma,6,imageability
5,trumma,5,imageability
6,trumma,5,imageability
7,trumma,7,imageability
8,trumma,6,imageability
9,trumma,7,imageability
10,trumma,7,imageability
11,trumma,7,imageability
12,trumma,6,imageability
13,trumma,7,imageability
14,trumma,7,imageability
15,trumma,5,imageability
16,trumma,7,imageability
17,trumma,7,imageability
18,trumma,6,imageability
19,trumma,6,imageability
20,trumma,5,imageability
21,trumma,4,imageability
22,trumma,7,imageability
23,trumma,7,imageability
24,trumma,7,imageability
25,trumma,7,imageability
1,kräva,7,imageability
2,kräva,1,imageability
3,kräva,2,imageability
4,kräva,6,imageability
5,kräva,7,imageability
6,kräva,3,imageability
7,kräva,7,imageability
8,kräva,4,imageability
9,kräva,7,imageability
10,kräva,2,imageability
11,kräva,2,imageability
12,kräva,5,imageability
13,kräva,5,imageability
14,kräva,2,imageability
15,kräva,7,imageability
16,kräva,5,imageability
17,kräva,7,imageability
18,kräva,4,imageability
19,kräva,3,imageability
20,kräva,7,imageability
21,kräva,3,imageability
22,kräva,3,imageability
23,kräva,6,imageability
24,kräva,5,imageability
25,kräva,7,imageability
1,vingla,7,imageability
2,vingla,3,imageability
3,vingla,7,imageability
4,vingla,6,imageability
5,vingla,6,imageability
6,vingla,5,imageability
7,vingla,7,imageability
8,vingla,1,imageability
9,vingla,7,imageability
10,vingla,7,imageability
11,vingla,3,imageability
12,vingla,5,imageability
13,vingla,7,imageability
14,vingla,7,imageability
15,vingla,5,imageability
16,vingla,6,imageability
17,vingla,7,imageability
18,vingla,5,imageability
19,vingla,5,imageability
20,vingla,7,imageability
21,vingla,6,imageability
22,vingla,7,imageability
23,vingla,6,imageability
24,vingla,7,imageability
25,vingla,7,imageability
1,slunga,7,imageability
2,slunga,3,imageability
3,slunga,7,imageability
4,slunga,6,imageability
5,slunga,6,imageability
6,slunga,5,imageability
7,slunga,7,imageability
8,slunga,3,imageability
9,slunga,7,imageability
10,slunga,7,imageability
11,slunga,1,imageability
12,slunga,4,imageability
13,slunga,6,imageability
14,slunga,6,imageability
15,slunga,7,imageability
16,slunga,3,imageability
17,slunga,7,imageability
18,slunga,7,imageability
19,slunga,5,imageability
20,slunga,6,imageability
21,slunga,3,imageability
22,slunga,5,imageability
23,slunga,4,imageability
24,slunga,7,imageability
25,slunga,6,imageability
1,bråka,4,imageability
2,bråka,2,imageability
3,bråka,7,imageability
4,bråka,6,imageability
5,bråka,5,imageability
6,bråka,4,imageability
7,bråka,7,imageability
8,bråka,5,imageability
9,bråka,7,imageability
10,bråka,7,imageability
11,bråka,1,imageability
12,bråka,7,imageability
13,bråka,6,imageability
14,bråka,5,imageability
15,bråka,5,imageability
16,bråka,7,imageability
17,bråka,7,imageability
18,bråka,6,imageability
19,bråka,4,imageability
20,bråka,6,imageability
21,bråka,5,imageability
22,bråka,6,imageability
23,bråka,6,imageability
24,bråka,7,imageability
25,bråka,7,imageability
1,badda,7,imageability
2,badda,5,imageability
3,badda,1,imageability
4,badda,1,imageability
5,badda,3,imageability
6,badda,5,imageability
7,badda,7,imageability
8,badda,3,imageability
9,badda,7,imageability
10,badda,6,imageability
11,badda,6,imageability
12,badda,4,imageability
13,badda,7,imageability
14,badda,5,imageability
15,badda,7,imageability
16,badda,3,imageability
17,badda,7,imageability
18,badda,7,imageability
19,badda,4,imageability
20,badda,6,imageability
21,badda,3,imageability
22,badda,7,imageability
23,badda,6,imageability
24,badda,7,imageability
25,badda,7,imageability
1,stega,7,imageability
2,stega,7,imageability
3,stega,4,imageability
4,stega,5,imageability
5,stega,6,imageability
6,stega,4,imageability
7,stega,4,imageability
8,stega,1,imageability
9,stega,7,imageability
10,stega,5,imageability
11,stega,4,imageability
12,stega,3,imageability
13,stega,6,imageability
14,stega,5,imageability
15,stega,7,imageability
16,stega,5,imageability
17,stega,6,imageability
18,stega,5,imageability
19,stega,6,imageability
20,stega,5,imageability
21,stega,4,imageability
22,stega,5,imageability
23,stega,2,imageability
24,stega,7,imageability
25,stega,7,imageability
1,skrämma,4,imageability
2,skrämma,5,imageability
3,skrämma,7,imageability
4,skrämma,6,imageability
5,skrämma,7,imageability
6,skrämma,4,imageability
7,skrämma,7,imageability
8,skrämma,3,imageability
9,skrämma,7,imageability
10,skrämma,7,imageability
11,skrämma,1,imageability
12,skrämma,7,imageability
13,skrämma,7,imageability
14,skrämma,7,imageability
15,skrämma,5,imageability
16,skrämma,6,imageability
17,skrämma,7,imageability
18,skrämma,6,imageability
19,skrämma,3,imageability
20,skrämma,5,imageability
21,skrämma,3,imageability
22,skrämma,6,imageability
23,skrämma,5,imageability
24,skrämma,7,imageability
25,skrämma,7,imageability
1,berätta,4,imageability
2,berätta,4,imageability
3,berätta,5,imageability
4,berätta,6,imageability
5,berätta,7,imageability
6,berätta,3,imageability
7,berätta,7,imageability
8,berätta,7,imageability
9,berätta,7,imageability
10,berätta,7,imageability
11,berätta,2,imageability
12,berätta,3,imageability
13,berätta,7,imageability
14,berätta,4,imageability
15,berätta,2,imageability
16,berätta,4,imageability
17,berätta,7,imageability
18,berätta,2,imageability
19,berätta,3,imageability
20,berätta,5,imageability
21,berätta,2,imageability
22,berätta,6,imageability
23,berätta,4,imageability
24,berätta,7,imageability
25,berätta,7,imageability
1,knäa,7,imageability
2,knäa,5,imageability
3,knäa,6,imageability
4,knäa,6,imageability
5,knäa,6,imageability
6,knäa,5,imageability
7,knäa,5,imageability
8,knäa,1,imageability
9,knäa,7,imageability
10,knäa,7,imageability
11,knäa,4,imageability
12,knäa,5,imageability
13,knäa,6,imageability
14,knäa,7,imageability
15,knäa,6,imageability
16,knäa,5,imageability
17,knäa,7,imageability
18,knäa,6,imageability
19,knäa,5,imageability
20,knäa,5,imageability
21,knäa,5,imageability
22,knäa,6,imageability
23,knäa,5,imageability
24,knäa,7,imageability
25,knäa,6,imageability
1,grabba,5,imageability
2,grabba,1,imageability
3,grabba,1,imageability
4,grabba,3,imageability
5,grabba,1,imageability
6,grabba,3,imageability
7,grabba,7,imageability
8,grabba,1,imageability
9,grabba,6,imageability
10,grabba,3,imageability
11,grabba,3,imageability
12,grabba,3,imageability
13,grabba,6,imageability
14,grabba,3,imageability
15,grabba,5,imageability
16,grabba,4,imageability
17,grabba,6,imageability
18,grabba,5,imageability
19,grabba,4,imageability
20,grabba,6,imageability
21,grabba,2,imageability
22,grabba,4,imageability
23,grabba,3,imageability
24,grabba,7,imageability
25,grabba,7,imageability
1,fila,7,imageability
2,fila,3,imageability
3,fila,3,imageability
4,fila,5,imageability
5,fila,7,imageability
6,fila,6,imageability
7,fila,7,imageability
8,fila,3,imageability
9,fila,7,imageability
10,fila,7,imageability
11,fila,7,imageability
12,fila,5,imageability
13,fila,7,imageability
14,fila,6,imageability
15,fila,7,imageability
16,fila,6,imageability
